route_name,ref_number,highway_type,distance_km,distance_category,quality_score,corridor_relevance,eHDT_suitability,is_major_highway,state_classification,key_waypoints,start_lat,start_lon,end_lat,end_lon,lanes,maxspeed,surface,toll,access
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.42,Short (<100km),63.06,0.7222,Good,True,Within_TN,No major waypoints identified,12.9512,79.9393,12.9545,79.9411,2.0,,,,
Old Madras Road,NH75,trunk,0.3,Short (<100km),63.05,0.5221,Good,True,TN_to_KA,No major waypoints identified,13.1767,78.4122,13.1783,78.4144,2.0,,asphalt,,
Madanapalle - Krisnakiri,NH42,trunk,0.2,Short (<100km),63.05,0.522,Good,True,TN_to_KA,No major waypoints identified,12.9059,78.4359,12.907,78.4373,2.0,,asphalt,,
Madanapalle - Krisnakiri,NH42,trunk,0.83,Short (<100km),63.04,0.5216,Good,True,TN_to_KA,No major waypoints identified,12.907,78.4373,12.9116,78.4434,2.0,,asphalt,,
Kolar Malur Road,,primary,6.83,Short (<100km),63.03,0.721,Good,True,TN_to_KA,KOLAR,13.01,77.9491,13.0467,77.9989,2.0,40.0,asphalt,,
Old Madras Road,NH75,trunk,0.38,Short (<100km),63.03,0.5214,Good,True,TN_to_KA,No major waypoints identified,13.1783,78.4144,13.1806,78.417,2.0,,asphalt,,
948A,,primary,0.69,Short (<100km),63.02,0.721,Good,True,TN_to_KA,No major waypoints identified,12.9628,77.2381,12.9573,77.2352,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.45,Short (<100km),63.02,0.7206,Good,True,Within_TN,No major waypoints identified,13.1591,79.9218,13.1588,79.9177,,,,,
Inner Ring Road,SH2,primary,0.0,Short (<100km),63.01,0.9204,Good,True,Within_TN,No major waypoints identified,13.0324,80.2096,13.0325,80.2096,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,1.33,Short (<100km),63.01,0.7206,Good,True,Within_TN,No major waypoints identified,12.9512,79.9393,12.9398,79.9355,2.0,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,1.35,Short (<100km),63.01,0.7206,Good,True,Within_TN,No major waypoints identified,12.9397,79.9353,12.9512,79.9393,2.0,,,,
East Coast Road (Thiruvanmiyur - Mahabalipuram - Marakkanam - Pondicherry Road),SH49,primary,1.79,Short (<100km),63.01,0.7203,Good,True,Within_TN,No major waypoints identified,12.7335,80.2342,12.7185,80.2281,2.0,,,yes,
Old Madras Road,NH75,trunk,5.04,Short (<100km),63.01,0.5205,Good,True,TN_to_KA,No major waypoints identified,13.1806,78.417,13.1986,78.4593,2.0,,asphalt,,
Madanapalle - Krisnakiri,NH42,trunk,0.84,Short (<100km),63.0,0.5199,Good,True,TN_to_KA,No major waypoints identified,12.9116,78.4434,12.9177,78.4479,2.0,,asphalt,,
Old Mahabalipuram Road,SH49A,primary,0.8,Short (<100km),62.99,0.7195,Good,True,Within_TN,No major waypoints identified,12.7326,80.1894,12.7386,80.1929,,,,,
Bengaluru - Mysuru Road,,primary,4.43,Short (<100km),62.98,0.7191,Good,True,TN_to_KA,BENGALURU,12.7293,77.2826,12.7487,77.3155,2.0,60.0,asphalt,,
Bengaluru - Mysuru Road,,primary,4.44,Short (<100km),62.98,0.7191,Good,True,TN_to_KA,BENGALURU,12.7487,77.3155,12.7292,77.2826,2.0,60.0,asphalt,,
Medavakkam - Mambakkam - Sembakkam Road,SH110A,primary,0.04,Short (<100km),62.97,0.719,Good,True,Within_TN,No major waypoints identified,12.7523,80.1429,12.752,80.1429,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.02,Short (<100km),62.97,0.7189,Good,True,Within_TN,No major waypoints identified,13.0703,79.9103,13.0704,79.9103,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,4.39,Short (<100km),62.97,0.7189,Good,True,Within_TN,No major waypoints identified,13.0704,79.9103,13.1094,79.9102,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.02,Short (<100km),62.97,0.7188,Good,True,Within_TN,No major waypoints identified,13.1539,79.9173,13.1538,79.9173,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.55,Short (<100km),62.97,0.7188,Good,True,Within_TN,No major waypoints identified,13.1588,79.9177,13.1539,79.9173,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.07,Short (<100km),62.97,0.7188,Good,True,Within_TN,No major waypoints identified,13.1538,79.9173,13.1532,79.917,,,,,
Medavakkam - Mambakkam - Sembakkam Road,SH110A,primary,3.26,Short (<100km),62.97,0.7188,Good,True,Within_TN,No major waypoints identified,12.752,80.1429,12.7237,80.1365,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.02,Short (<100km),62.97,0.7187,Good,True,Within_TN,No major waypoints identified,13.1538,79.9172,13.154,79.9172,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.47,Short (<100km),62.97,0.7187,Good,True,Within_TN,No major waypoints identified,13.154,79.9172,13.1582,79.9176,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.06,Short (<100km),62.97,0.7187,Good,True,Within_TN,No major waypoints identified,13.1532,79.917,13.1538,79.9172,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,1.71,Short (<100km),62.97,0.7187,Good,True,Within_TN,No major waypoints identified,13.1432,79.9087,13.1532,79.917,,,,,
Madanapalle - Krisnakiri,NH42,trunk,0.09,Short (<100km),62.97,0.5187,Good,True,TN_to_KA,No major waypoints identified,12.9177,78.4479,12.9184,78.4484,2.0,,asphalt,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,0.08,Short (<100km),62.96,0.7186,Good,True,Within_TN,No major waypoints identified,13.1107,79.9107,13.1111,79.91,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.13,Short (<100km),62.96,0.7185,Good,True,Within_TN,No major waypoints identified,13.1094,79.9102,13.1105,79.9106,,,,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,1.49,Short (<100km),62.96,0.7185,Good,True,Within_TN,No major waypoints identified,13.1227,79.9117,13.1358,79.9085,2.0,,asphalt,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,0.51,Short (<100km),62.96,0.7185,Good,True,Within_TN,No major waypoints identified,13.1185,79.9095,13.1226,79.9117,,,asphalt,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.07,Short (<100km),62.96,0.7185,Good,True,Within_TN,No major waypoints identified,13.1582,79.9176,13.1588,79.9177,,,,,
Madanapalle - Krisnakiri,NH42,trunk,6.87,Short (<100km),62.96,0.5186,Good,True,TN_to_KA,No major waypoints identified,12.9184,78.4484,12.9755,78.4643,2.0,,asphalt,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,0.01,Short (<100km),62.95,0.7182,Good,True,Within_TN,No major waypoints identified,13.1111,79.91,13.1112,79.91,,,asphalt,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,0.84,Short (<100km),62.95,0.7182,Good,True,Within_TN,No major waypoints identified,13.1112,79.91,13.1185,79.9095,,,asphalt,,
Hosur - Denkanikottai Road,SH17A,primary,0.89,Short (<100km),62.94,0.7178,Good,True,TN_to_KA,"HOSUR, DENKANIKOTTAI",12.6695,77.7854,12.662,77.7825,,,,,
Hosur - Denkanikottai Road,SH17A,primary,0.9,Short (<100km),62.94,0.7178,Good,True,TN_to_KA,"HOSUR, DENKANIKOTTAI",12.662,77.7825,12.6695,77.7854,,,,,
State Highway 3,SH3,primary,0.09,Short (<100km),62.92,0.7166,Good,True,TN_to_KA,No major waypoints identified,13.1122,77.2594,13.1129,77.2591,2.0,,asphalt,,
State Highway 3,SH3,primary,7.5,Short (<100km),62.91,0.7163,Good,True,TN_to_KA,No major waypoints identified,13.1129,77.2591,13.1749,77.2406,2.0,,asphalt,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,6.56,Short (<100km),62.9,0.7161,Good,True,Within_TN,No major waypoints identified,12.9398,79.9355,12.8825,79.9356,3.0,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,6.55,Short (<100km),62.9,0.716,Good,True,Within_TN,No major waypoints identified,12.8825,79.9355,12.9397,79.9353,3.0,,,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,0.17,Short (<100km),62.89,0.7157,Good,True,Within_TN,No major waypoints identified,13.1358,79.9085,13.1373,79.9081,2.0,,asphalt,,
Old Mahabalipuram Road,SH49A,primary,1.3,Short (<100km),62.89,0.7157,Good,True,Within_TN,No major waypoints identified,12.7326,80.1894,12.7211,80.187,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.05,Short (<100km),62.88,0.7152,Good,True,Within_TN,No major waypoints identified,13.1432,79.9087,13.1428,79.9086,,,,,
SH-9,SH9,primary,0.73,Short (<100km),62.88,0.7152,Good,True,TN_to_KA,No major waypoints identified,13.3265,77.5333,13.333,77.532,2.0,100.0,asphalt,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,0.11,Short (<100km),62.88,0.7152,Good,True,Within_TN,No major waypoints identified,13.1428,79.9086,13.1429,79.9076,,,,,
J.N. Road,,primary,0.42,Short (<100km),62.88,0.7152,Good,True,Within_TN,No major waypoints identified,13.1397,79.9073,13.1428,79.9086,,,,,
Hosur - Denkanikottai Road,SH17A,primary,9.7,Short (<100km),62.87,0.715,Good,True,TN_to_KA,"HOSUR, DENKANIKOTTAI",12.662,77.7825,12.5763,77.7812,,,,,
Chennai - Tiruthani - Renigunta Road,SHU91,primary,0.33,Short (<100km),62.87,0.7146,Good,True,Within_TN,CHENNAI,13.1429,79.9076,13.1402,79.907,,,,,
Madanapalle - Krisnakiri,NH42,trunk,2.07,Short (<100km),62.86,0.5145,Good,True,TN_to_KA,No major waypoints identified,12.9755,78.4643,12.9921,78.4725,2.0,,asphalt,,
Vijayapura Bypass,SH96,primary,4.72,Short (<100km),62.81,0.7125,Good,True,TN_to_KA,No major waypoints identified,13.2891,77.7778,13.2803,77.8201,,,,,
Chennai - Bengaluru Trunk Road,NH48,trunk,0.36,Short (<100km),62.81,0.5125,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9069,79.4123,12.908,79.4092,3.0,,asphalt,,
Madanapalle - Krisnakiri,NH42,trunk,1.34,Short (<100km),62.8,0.5121,Good,True,TN_to_KA,No major waypoints identified,12.9921,78.4725,13.0018,78.4799,2.0,,asphalt,,
Gauribidanur Road,SH9,primary,0.17,Short (<100km),62.79,0.7115,Good,True,TN_to_KA,No major waypoints identified,13.3345,77.5318,13.333,77.5321,2.0,80.0,asphalt,,
SH-9,SH9,primary,0.17,Short (<100km),62.79,0.7115,Good,True,TN_to_KA,No major waypoints identified,13.333,77.532,13.3345,77.5318,2.0,100.0,asphalt,,
East Coast Road (Thiruvanmiyur - Mahabalipuram - Marakkanam - Pondicherry Road),SH49,primary,1.14,Short (<100km),62.79,0.7114,Good,True,Within_TN,No major waypoints identified,12.7185,80.2281,12.7088,80.2244,2.0,,,yes,
Chennai - Bengaluru Trunk Road,NH48,trunk,0.59,Short (<100km),62.79,0.5117,Good,True,Within_TN,"CHENNAI, BENGALURU",12.908,79.4092,12.9096,79.4039,3.0,,asphalt,,
Nandi Hills Road,SH104,primary,0.23,Short (<100km),62.78,0.7112,Good,True,TN_to_KA,No major waypoints identified,13.3279,77.6918,13.3259,77.6924,2.0,,asphalt,,
Nandi Hills Road,SH104,primary,0.23,Short (<100km),62.78,0.7112,Good,True,TN_to_KA,No major waypoints identified,13.3259,77.6924,13.3279,77.6918,2.0,,asphalt,,
Gauribidanur Road,SH9,primary,5.86,Short (<100km),62.77,0.7106,Good,True,TN_to_KA,No major waypoints identified,13.3345,77.5318,13.3774,77.5049,2.0,80.0,asphalt,,
Nandhi Hills Road,SH104,primary,2.39,Short (<100km),62.76,0.7102,Good,True,TN_to_KA,No major waypoints identified,13.3279,77.6918,13.3488,77.6863,2.0,,asphalt,,
Chennai - Bengaluru Trunk Road,NH48,trunk,0.26,Short (<100km),62.76,0.5103,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9096,79.4039,12.9106,79.4018,2.0,,,,
Chennai - Bengaluru Trunk Road,NH48,trunk,0.2,Short (<100km),62.75,0.5102,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9107,79.4018,12.9099,79.4035,2.0,,,,
Chennai - Bengaluru Trunk Road,NH48,trunk,0.13,Short (<100km),62.74,0.5098,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9112,79.4008,12.9107,79.4018,2.0,,,yes,
Chennai - Bengaluru Trunk Road,NH48,trunk,0.13,Short (<100km),62.74,0.5098,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9106,79.4018,12.9111,79.4007,2.0,,,yes,
Chennai - Bengaluru Trunk Road,NH48,trunk,1.34,Short (<100km),62.74,0.5095,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9168,79.3899,12.9112,79.4008,2.0,,,,
Chennai - Bengaluru Trunk Road,NH48,trunk,1.7,Short (<100km),62.74,0.5095,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9111,79.4007,12.9168,79.3865,2.0,,,,
Old Mahabalipuram Road,SH49A,primary,0.03,Short (<100km),62.73,0.7091,Good,True,Within_TN,No major waypoints identified,12.7211,80.187,12.7209,80.1869,,,,,
Old Mahabalipuram Road,SH49A,primary,0.03,Short (<100km),62.73,0.7091,Good,True,Within_TN,No major waypoints identified,12.7209,80.1868,12.7211,80.187,,,,,
Old Mahabalipuram Road,SH49A,primary,0.06,Short (<100km),62.72,0.7089,Good,True,Within_TN,No major waypoints identified,12.7209,80.1867,12.7209,80.1867,,,,,
Old Mahabalipuram Road,SH49A,primary,0.66,Short (<100km),62.72,0.7089,Good,True,Within_TN,No major waypoints identified,12.7208,80.1869,12.7156,80.1879,,,,,
Old Mahabalipuram Road,SH49A,primary,0.65,Short (<100km),62.72,0.7089,Good,True,Within_TN,No major waypoints identified,12.7156,80.1879,12.7208,80.1869,,,,,
Vandalur-Walajabad Highway,SH48,primary,0.01,Short (<100km),62.71,0.7084,Good,True,Within_TN,No major waypoints identified,12.8638,79.9638,12.8639,79.9637,,,,,
Old Madras Road,NH75,trunk,0.26,Short (<100km),62.69,0.5074,Good,True,TN_to_KA,No major waypoints identified,13.1986,78.4593,13.1993,78.4616,2.0,,,,
Krishnakiri - Kuppam - Madanapalle,NH42,trunk,0.01,Short (<100km),62.68,0.5071,Good,True,TN_to_KA,No major waypoints identified,13.001,78.49,13.001,78.49,,,,,
Krishnakiri - Kuppam - Madanapalle,NH42,trunk,11.72,Short (<100km),62.68,0.5071,Good,True,KA_to_TN,No major waypoints identified,13.001,78.49,13.0783,78.5503,2.0,,asphalt,,
Old Madras Road,NH75,trunk,7.69,Short (<100km),62.67,0.5068,Good,True,KA_to_TN,No major waypoints identified,13.1993,78.4616,13.1966,78.5316,2.0,,asphalt,,
Old Mahabalipuram Road,SH49A,primary,0.4,Short (<100km),62.66,0.7062,Good,True,Within_TN,No major waypoints identified,12.7156,80.1879,12.7122,80.1865,,,,,
East Coast Road (Thiruvanmiyur - Mahabalipuram - Marakkanam - Pondicherry Road),SH49,primary,0.99,Short (<100km),62.65,0.7059,Good,True,Within_TN,No major waypoints identified,12.7088,80.2244,12.7003,80.2219,2.0,,,yes,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,0.21,Short (<100km),62.64,0.7056,Good,True,Within_TN,No major waypoints identified,13.1445,79.8907,13.1427,79.8908,,,,,
Madras Bangalore Trunk Road,NH40,trunk,0.21,Short (<100km),62.64,0.5057,Good,True,Within_TN,BANGALORE,12.9183,79.3855,12.919,79.3837,,,,,
Sarjapura Road,,primary,0.0,Short (<100km),62.63,0.9053,Good,True,TN_to_KA,No major waypoints identified,12.9169,77.6733,12.9169,77.6733,3.0,50.0,asphalt,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,4.08,Short (<100km),62.63,0.7054,Good,True,Within_TN,No major waypoints identified,13.1445,79.8907,13.1809,79.8909,,,,,
Madras Bangalore Trunk Road,NH40,trunk,1.47,Short (<100km),62.63,0.5053,Good,True,Within_TN,BANGALORE,12.9242,79.3713,12.919,79.3837,,,,,
Old Mahabalipuram Road,SH49A,primary,2.05,Short (<100km),62.61,0.7042,Good,True,Within_TN,No major waypoints identified,12.6946,80.1813,12.7122,80.1865,2.0,,asphalt,,
Old Mahabalipuram Road,SH49A,primary,2.05,Short (<100km),62.61,0.7042,Good,True,Within_TN,No major waypoints identified,12.7122,80.1865,12.6946,80.1813,2.0,,asphalt,,
Grand Northern Trunk Road (Old NH5),SHU17,primary,0.15,Short (<100km),62.6,0.7039,Good,True,Within_TN,No major waypoints identified,13.4344,80.1199,13.4332,80.1205,,,,,
Grand Northern Trunk Road (Old NH5),SHU17,primary,0.34,Short (<100km),62.58,0.7032,Good,True,Within_TN,No major waypoints identified,13.437,80.1183,13.4344,80.1199,,,,,
Medavakkam - Mambakkam - Sembakkam Road,SH110A,primary,0.54,Short (<100km),62.57,0.7027,Good,True,Within_TN,No major waypoints identified,12.7237,80.1365,12.7189,80.1367,,,,,
Madras Bangalore Trunk Road,NH40,trunk,1.9,Short (<100km),62.55,0.5022,Good,True,Within_TN,BANGALORE,12.9242,79.3713,12.9255,79.3541,,,,,
Grand Northern Trunk Road (Old NH5),SHU17,primary,0.15,Short (<100km),62.54,0.7016,Good,True,Within_TN,No major waypoints identified,13.4381,80.1176,13.437,80.1183,,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,15.51,Short (<100km),62.54,0.7014,Good,True,Within_TN,No major waypoints identified,12.8825,79.9356,12.7666,79.998,4.0,,,,
Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,SH57,primary,15.52,Short (<100km),62.53,0.7014,Good,True,Within_TN,No major waypoints identified,12.7664,79.9979,12.8825,79.9355,4.0,,,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,0.02,Short (<100km),62.53,0.7013,Good,True,Within_TN,No major waypoints identified,13.1809,79.8909,13.1811,79.8909,,,,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,1.82,Short (<100km),62.53,0.7013,Good,True,Within_TN,No major waypoints identified,13.1811,79.8909,13.1972,79.8915,,,,,
East Coast Road (Thiruvanmiyur - Mahabalipuram - Marakkanam - Pondicherry Road),SH49,primary,8.55,Short (<100km),62.53,0.7011,Good,True,Within_TN,No major waypoints identified,12.7003,80.2219,12.6284,80.1948,2.0,,,yes,
Medavakkam - Mambakkam - Sembakkam Road,SH110A,primary,0.82,Short (<100km),62.51,0.7003,Good,True,Within_TN,No major waypoints identified,12.7189,80.1367,12.7115,80.1377,,,,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,4.09,Short (<100km),62.48,0.6992,Good,True,Within_TN,No major waypoints identified,13.2282,79.8939,13.1972,79.8915,,,,,
Siddalagatta Road,SH35,primary,13.01,Short (<100km),62.47,0.699,Good,True,TN_to_KA,No major waypoints identified,13.3842,77.8663,13.2707,77.8488,,,,,
Bengaluru - Mysuru Road,,primary,0.2,Short (<100km),62.46,0.6984,Good,True,TN_to_KA,BENGALURU,12.73,77.2809,12.7293,77.2826,2.0,60.0,asphalt,,
Bengaluru - Mysuru Road,,primary,0.2,Short (<100km),62.46,0.6983,Good,True,TN_to_KA,BENGALURU,12.7292,77.2826,12.7299,77.2809,2.0,60.0,asphalt,,
Hosur - Thally - Denkanikottai Road,SH17B,primary,0.66,Short (<100km),62.45,0.6981,Good,True,TN_to_KA,"HOSUR, DENKANIKOTTAI",12.5852,77.6544,12.5826,77.6589,,,paved,,
Bengaluru - Mysuru Road,,primary,7.95,Short (<100km),62.45,0.6979,Good,True,TN_to_KA,BENGALURU,12.6847,77.2325,12.73,77.2809,2.0,60.0,asphalt,,
Bengaluru - Mysuru Road,,primary,1.42,Short (<100km),62.45,0.6979,Good,True,TN_to_KA,BENGALURU,12.7299,77.2809,12.7223,77.2752,2.0,60.0,asphalt,,
Madras Bangalore Trunk Road,NH40,trunk,1.78,Short (<100km),62.44,0.4976,Good,True,Within_TN,BANGALORE,12.9255,79.3541,12.9304,79.3385,,,,,
Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,SH48,primary,0.65,Short (<100km),62.43,0.6972,Good,True,Within_TN,No major waypoints identified,12.853,79.946,12.85,79.941,,,,,
Hosur - Thally - Denkanikottai Road,SH17B,primary,0.06,Short (<100km),62.43,0.6971,Good,True,TN_to_KA,"HOSUR, DENKANIKOTTAI",12.5842,77.6624,12.5846,77.6627,,,,,
Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,SH48,primary,0.65,Short (<100km),62.43,0.6971,Good,True,Within_TN,No major waypoints identified,12.85,79.9409,12.853,79.9459,,,,,
Hosur - Thally - Denkanikottai Road,SH17B,primary,0.53,Short (<100km),62.42,0.6969,Good,True,TN_to_KA,"HOSUR, DENKANIKOTTAI",12.5826,77.6589,12.5842,77.6624,,,,,
Thally - Jawalagiri - Karnataka State Border Road,SH264,primary,11.22,Short (<100km),62.42,0.6967,Good,True,TN_to_KA,No major waypoints identified,12.583,77.6574,12.4937,77.6301,,,,,
Mount - Poonamallee - Avadi Road,SH55,primary,0.0,Short (<100km),62.41,0.8965,Good,True,Within_TN,No major waypoints identified,13.018,80.1873,13.0179,80.1873,3.0,,,,
Hosur - Thally - Denkanikottai Road,SH17B,primary,15.44,Short (<100km),62.41,0.6964,Good,True,TN_to_KA,"HOSUR, DENKANIKOTTAI",12.5826,77.6589,12.5322,77.7885,,,paved,,
Hosakote Chinthamani Road,SH82,primary,0.18,Short (<100km),62.4,0.6962,Good,True,TN_to_KA,No major waypoints identified,13.2137,77.9123,13.2149,77.9133,,,,,
Old Dabaspete - Hosur Highway,,primary,0.22,Short (<100km),62.39,0.6955,Good,True,TN_to_KA,HOSUR,13.2442,77.3019,13.243,77.3003,2.0,,asphalt,,
Hosakote Chinthamani Road,SH82,primary,0.03,Short (<100km),62.38,0.6954,Good,True,TN_to_KA,No major waypoints identified,13.2149,77.9133,13.2152,77.9134,,,,,
Old Dabaspete - Hosur Highway,,primary,0.03,Short (<100km),62.38,0.6953,Good,True,TN_to_KA,HOSUR,13.2432,77.3001,13.243,77.3003,2.0,,asphalt,,
Hosakote Chinthamani Road,SH82,primary,2.73,Short (<100km),62.38,0.6952,Good,True,TN_to_KA,No major waypoints identified,13.2152,77.9134,13.2361,77.9255,,,,,
Old Dabaspete - Hosur Highway,,primary,1.65,Short (<100km),62.38,0.6952,Good,True,TN_to_KA,HOSUR,13.2432,77.3001,13.2399,77.2853,2.0,,asphalt,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,0.2,Short (<100km),62.37,0.695,Good,True,Within_TN,No major waypoints identified,13.2298,79.8947,13.2282,79.8939,,,,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,2.25,Short (<100km),62.37,0.695,Good,True,Within_TN,No major waypoints identified,13.2485,79.9017,13.2298,79.8947,,,,,
Bengaluru - Chennai Highway,NH48,trunk,0.24,Short (<100km),62.37,0.495,Good,True,Within_TN,"CHENNAI, BENGALURU",12.918,79.3436,12.917,79.3456,3.0,,asphalt,,
Bengaluru - Chennai Highway,NH48,trunk,0.24,Short (<100km),62.37,0.495,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9168,79.3455,12.9179,79.3435,3.0,,asphalt,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,0.05,Short (<100km),62.36,0.6944,Good,True,Within_TN,No major waypoints identified,13.249,79.9016,13.2485,79.9017,,,,,
Old Mahabalipuram Road,SH49A,primary,0.07,Short (<100km),62.36,0.6944,Good,True,Within_TN,No major waypoints identified,12.6946,80.1813,12.694,80.1811,2.0,,asphalt,,
Thirumazhisai - Thiruvallur - Uthukottai Road,SH50,primary,8.9,Short (<100km),62.36,0.6943,Good,True,Within_TN,No major waypoints identified,13.3236,79.8881,13.249,79.9016,,,,,
Bengaluru - Chennai Highway,NH48,trunk,0.26,Short (<100km),62.36,0.4945,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9191,79.3414,12.918,79.3436,3.0,,asphalt,,
Bengaluru - Chennai Highway,NH48,trunk,0.26,Short (<100km),62.36,0.4945,Good,True,Within_TN,"CHENNAI, BENGALURU",12.9179,79.3435,12.919,79.3414,3.0,,asphalt,,
Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,SH48,primary,5.84,Short (<100km),62.35,0.6941,Good,True,Within_TN,No major waypoints identified,12.85,79.941,12.8366,79.8925,,,,,
